Project Name,Street Name,Property Type,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Area,Area (SQM),Unit Price ($ PSM),Tenure,Postal District,Floor Level
ORCHARD PLAZA,ORCHARD ROAD,Retail,"874,666",236.81,"3,694",Dec-23,Strata,22,"39,758",99 yrs lease commencing from 1977,09,01 to 05
JALAN BESAR PLAZA,KITCHENER ROAD,Retail,"665,000",312.16,"2,130",Dec-23,Strata,29,"22,931",Freehold,08,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"4,750,000",473.62,"10,029",Dec-23,Strata,44,"107,955",Freehold,09,01 to 05
CITY GATE,BEACH ROAD,Retail,"1,765,000",548.96,"3,215",Dec-23,Strata,51,"34,608",99 yrs lease commencing from 2014,07,01 to 05
THE BENCOOLEN,BENCOOLEN STREET,Retail,"660,000",139.93,"4,717",Dec-23,Strata,13,"50,769",99 yrs lease commencing from 1995,07,01 to 05
SUNSHINE PLAZA,BENCOOLEN STREET,Retail,"958,000",290.63,"3,296",Dec-23,Strata,27,"35,481",99 yrs lease commencing from 1997,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,280,000",312.16,"4,101",Dec-23,Strata,29,"44,138",Freehold,09,01 to 05
CITY GATE,BEACH ROAD,Retail,"1,150,000",430.56,"2,671",Dec-23,Strata,40,"28,750",99 yrs lease commencing from 2014,07,B1 to B5
BUGIS CUBE,NORTH BRIDGE ROAD,Retail,"1,200,000",355.21,"3,378",Dec-23,Strata,33,"36,364",999 yrs lease commencing from 1827,07,01 to 05
28 RC SUITES,RACE COURSE LANE,Retail,"1,828,000",365.98,"4,995",Dec-23,Strata,34,"53,765",Freehold,08,01 to 05
SOUTHBANK,NORTH BRIDGE ROAD,Retail,"510,000",172.22,"2,961",Dec-23,Strata,16,"31,875",99 yrs lease commencing from 2006,07,01 to 05
SINGAPORE SHOPPING CENTRE,CLEMENCEAU AVENUE,Retail,"508,888",387.5,"1,313",Nov-23,Strata,36,"14,136",99 yrs lease commencing from 1948,09,01 to 05
VISIONCREST,PENANG ROAD,Retail,"450,383",161.46,"2,789",Nov-23,Strata,15,"30,026",Freehold,09,01 to 05
VISIONCREST,PENANG ROAD,Retail,"1,454,362",419.8,"3,464",Nov-23,Strata,39,"37,291",Freehold,09,01 to 05
VISIONCREST,PENANG ROAD,Retail,"1,135,341",344.45,"3,296",Nov-23,Strata,32,"35,479",Freehold,09,01 to 05
VISIONCREST,PENANG ROAD,Retail,"1,135,341",344.45,"3,296",Nov-23,Strata,32,"35,479",Freehold,09,01 to 05
VISIONCREST,PENANG ROAD,Retail,"919,532",279.86,"3,286",Nov-23,Strata,26,"35,367",Freehold,09,01 to 05
VISIONCREST,PENANG ROAD,Retail,"8,972,311","3,509.06","2,557",Nov-23,Strata,326,"27,522",Freehold,09,01 to 05
ORCHARD TOWERS,ORCHARD ROAD,Retail,"839,000",258.34,"3,248",Oct-23,Strata,24,"34,958",Freehold,09,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"1,750,000",548.96,"3,188",Oct-23,Strata,51,"34,314",99 yrs lease commencing from 1983,07,01 to 05
SULTAN PLAZA,JALAN SULTAN,Retail,"1,330,000",893.41,"1,489",Oct-23,Strata,83,"16,024",99 yrs lease commencing from 1978,07,01 to 05
CUPPAGE PLAZA,KOEK ROAD,Retail,"3,600,000","1,496.2","2,406",Oct-23,Strata,139,"25,899",99 yrs lease commencing from 1979,09,01 to 05
SULTAN PLAZA,JALAN SULTAN,Retail,"185,000",86.11,"2,148",Oct-23,Strata,8,"23,125",99 yrs lease commencing from 1978,07,06 to 10
BALMORAL PLAZA,BUKIT TIMAH ROAD,Retail,"2,200,000",667.37,"3,297",Oct-23,Strata,62,"35,484",Freehold,10,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"1,300,000",430.56,"3,019",Oct-23,Strata,40,"32,500",999 yrs lease commencing from 1828,06,B1 to B5
ORCHARD TOWERS,ORCHARD ROAD,Retail,"2,850,000",581.26,"4,903",Oct-23,Strata,54,"52,778",Freehold,09,01 to 05
SINGAPORE SHOPPING CENTRE,CLEMENCEAU AVENUE,Retail,"652,000",409.03,"1,594",Oct-23,Strata,38,"17,158",99 yrs lease commencing from 1948,09,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"950,000",452.09,"2,101",Oct-23,Strata,42,"22,619",99 yrs lease commencing from 1974,07,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"1,180,000",344.45,"3,426",Oct-23,Strata,32,"36,875",999 yrs lease commencing from 1829,06,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,430,000",312.16,"4,581",Oct-23,Strata,29,"49,310",Freehold,09,01 to 05
N.A.,RACE COURSE ROAD,Retail,"3,000,000","1,022.58","2,934",Sep-23,Strata,95,"31,579",Freehold,08,-
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"920,888",193.75,"4,753",Sep-23,Strata,18,"51,160",99 yrs lease commencing from 1983,07,06 to 10
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"2,060,600",430.56,"4,786",Sep-23,Strata,40,"51,515",99 yrs lease commencing from 1983,07,06 to 10
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"1,568,888",355.21,"4,417",Sep-23,Strata,33,"47,542",99 yrs lease commencing from 1983,07,06 to 10
SINGAPORE SHOPPING CENTRE,CLEMENCEAU AVENUE,Retail,"652,000",409.03,"1,594",Sep-23,Strata,38,"17,158",99 yrs lease commencing from 1948,09,01 to 05
THE CENTREPOINT,ORCHARD ROAD,Retail,"6,200,000","1,851.41","3,349",Sep-23,Strata,172,"36,047",99 yrs lease commencing from 1979,09,01 to 05
LUCKY PLAZA,ORCHARD ROAD,Retail,"1,292,000",182.99,"7,061",Sep-23,Strata,17,"76,000",Freehold,09,01 to 05
CONCORDE HOTEL AND SHOPPING MALL,ORCHARD ROAD,Retail,"663,000",236.81,"2,800",Sep-23,Strata,22,"30,136",99 yrs lease commencing from 1979,09,01 to 05
RV POINT,RIVER VALLEY ROAD,Retail,"438,000",161.46,"2,713",Sep-23,Strata,15,"29,200",999 yrs lease commencing from 1841,09,B1 to B5
ORCHARD PLAZA,ORCHARD ROAD,Retail,"505,000",193.75,"2,606",Sep-23,Strata,18,"28,056",99 yrs lease commencing from 1977,09,01 to 05
THE GOLDEN LANDMARK,VICTORIA STREET,Retail,"660,000",355.21,"1,858",Sep-23,Strata,33,"20,000",99 yrs lease commencing from 1981,07,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"745,000",290.63,"2,563",Aug-23,Strata,27,"27,593",99 yrs lease commencing from 1980,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,470,000",333.68,"4,405",Aug-23,Strata,31,"47,419",Freehold,09,01 to 05
HIGH STREET PLAZA,HIGH STREET,Retail,"2,200,000",581.26,"3,785",Aug-23,Strata,54,"40,741",999 yrs lease commencing from 1827,06,01 to 05
SOUTHBANK,NORTH BRIDGE ROAD,Retail,"508,800",161.46,"3,151",Aug-23,Strata,15,"33,920",99 yrs lease commencing from 2006,07,01 to 05
N.A.,LORONG MAMBONG,Retail,"14,100,000","2,260.44","6,238",Aug-23,Strata,210,"67,143",Freehold,10,-
SOUTHBANK,NORTH BRIDGE ROAD,Retail,"2,950,000","1,593.07","1,852",Aug-23,Strata,148,"19,932",99 yrs lease commencing from 2006,07,06 to 10
PENINSULA SHOPPING COMPLEX,COLEMAN STREET,Retail,"920,000",301.39,"3,053",Aug-23,Strata,28,"32,857",999 yrs lease commencing from 1828,06,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"1,180,000",828.83,"1,424",Aug-23,Strata,77,"15,325",99 yrs lease commencing from 1977,09,06 to 10
D'LEEDON,LEEDON HEIGHTS,Retail,"3,550,000","1,625.36","2,184",Aug-23,Strata,151,"23,510",99 yrs lease commencing from 2010,10,01 to 05
28 RC SUITES,RACE COURSE LANE,Retail,"1,400,000",355.21,"3,941",Jul-23,Strata,33,"42,424",Freehold,08,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"1,280,000",484.38,"2,643",Jul-23,Strata,45,"28,444",99 yrs lease commencing from 1977,09,01 to 05
SINGAPORE SHOPPING CENTRE,CLEMENCEAU AVENUE,Retail,"1,050,000",721.19,"1,456",Jul-23,Strata,67,"15,672",99 yrs lease commencing from 1948,09,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"500,000",172.22,"2,903",Jul-23,Strata,16,"31,250",99 yrs lease commencing from 1977,09,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"523,600",193.75,"2,702",Jul-23,Strata,18,"29,089",99 yrs lease commencing from 1977,09,01 to 05
THE GOLDEN LANDMARK,VICTORIA STREET,Retail,"1,500,000",624.31,"2,403",Jul-23,Strata,58,"25,862",99 yrs lease commencing from 1981,07,01 to 05
N.A.,RANGOON ROAD,Retail,"4,300,000","1,431.61","3,004",Jul-23,Strata,133,"32,331",Freehold,08,-
THE ADELPHI,COLEMAN STREET,Retail,"1,340,000",419.8,"3,192",Jul-23,Strata,39,"34,359",999 yrs lease commencing from 1828,06,01 to 05
15 SCOTTS,SCOTTS ROAD,Retail,"31,080,000","6,436.87","4,828",Jul-23,Strata,598,"51,973",Freehold,09,01 to 05
PENINSULA SHOPPING COMPLEX,COLEMAN STREET,Retail,"3,650,000","1,463.9","2,493",Jul-23,Strata,136,"26,838",999 yrs lease commencing from 1828,06,01 to 05
HIGH STREET CENTRE,NORTH BRIDGE ROAD,Retail,"450,000",247.57,"1,818",Jul-23,Strata,23,"19,565",99 yrs lease commencing from 1969,06,B1 to B5
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,300,000",312.16,"4,165",Jul-23,Strata,29,"44,828",Freehold,09,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"1,420,000",430.56,"3,298",Jun-23,Strata,40,"35,500",999 yrs lease commencing from 1828,06,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"2,000,000",312.16,"6,407",Jun-23,Strata,29,"68,966",Freehold,09,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"3,829,172",731.95,"5,231",Jun-23,Strata,68,"56,311",99 yrs lease commencing from 1980,07,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"1,970,828",376.74,"5,231",Jun-23,Strata,35,"56,309",99 yrs lease commencing from 1980,07,01 to 05
BURLINGTON SQUARE,BENCOOLEN STREET,Retail,"565,000",161.46,"3,499",Jun-23,Strata,15,"37,667",99 yrs lease commencing from 1996,07,01 to 05
FU LU SHOU COMPLEX,ROCHOR ROAD,Retail,"1,800,000",430.56,"4,181",Jun-23,Strata,40,"45,000",99 yrs lease commencing from 1980,07,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"1,000,000",409.03,"2,445",Jun-23,Strata,38,"26,316",99 yrs lease commencing from 1980,07,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"3,200,000","1,851.41","1,728",Jun-23,Strata,172,"18,605",99 yrs lease commencing from 1983,07,06 to 10
FORTUNE CENTRE,MIDDLE ROAD,Retail,"1,100,000",419.8,"2,620",Jun-23,Strata,39,"28,205",99 yrs lease commencing from 1980,07,01 to 05
SULTAN PLAZA,JALAN SULTAN,Retail,"827,000",473.62,"1,746",May-23,Strata,44,"18,795",99 yrs lease commencing from 1978,07,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"808,000",301.39,"2,681",May-23,Strata,28,"28,857",99 yrs lease commencing from 1980,07,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"800,000",602.78,"1,327",May-23,Strata,56,"14,286",99 yrs lease commencing from 1974,07,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"670,000",312.16,"2,146",May-23,Strata,29,"23,103",99 yrs lease commencing from 1983,07,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"4,500,000","2,249.68","2,000",May-23,Strata,209,"21,531",999 yrs lease commencing from 1828,06,01 to 05
CITY GATE,BEACH ROAD,Retail,"1,657,600",592.02,"2,800",Apr-23,Strata,55,"30,138",99 yrs lease commencing from 2014,07,B1 to B5
THE ADELPHI,COLEMAN STREET,Retail,"1,300,000",312.16,"4,165",Apr-23,Strata,29,"44,828",999 yrs lease commencing from 1828,06,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"1,150,000",355.21,"3,238",Apr-23,Strata,33,"34,848",999 yrs lease commencing from 1828,06,01 to 05
HIGH STREET CENTRE,NORTH BRIDGE ROAD,Retail,"700,000",344.45,"2,032",Apr-23,Strata,32,"21,875",99 yrs lease commencing from 1969,06,01 to 05
SULTAN PLAZA,JALAN SULTAN,Retail,"1,750,000",796.54,"2,197",Apr-23,Strata,74,"23,649",99 yrs lease commencing from 1978,07,01 to 05
THE BENCOOLEN,BENCOOLEN STREET,Retail,"1,568,000",258.34,"6,070",Apr-23,Strata,24,"65,333",99 yrs lease commencing from 1995,07,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"780,000",452.09,"1,725",Apr-23,Strata,42,"18,571",99 yrs lease commencing from 1974,07,01 to 05
CONCORDE HOTEL AND SHOPPING MALL,ORCHARD ROAD,Retail,"1,218,000",376.74,"3,233",Apr-23,Strata,35,"34,800",99 yrs lease commencing from 1979,09,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"518,000",193.75,"2,674",Apr-23,Strata,18,"28,778",99 yrs lease commencing from 1977,09,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"740,000",452.09,"1,637",Mar-23,Strata,42,"17,619",99 yrs lease commencing from 1974,07,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"550,000",204.52,"2,689",Mar-23,Strata,19,"28,947",99 yrs lease commencing from 1977,09,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"1,310,000",559.73,"2,340",Mar-23,Strata,52,"25,192",99 yrs lease commencing from 1980,07,01 to 05
LUCKY PLAZA,ORCHARD ROAD,Retail,"2,000,000",269.1,"7,432",Mar-23,Strata,25,"80,000",Freehold,09,01 to 05
PENINSULA SHOPPING COMPLEX,COLEMAN STREET,Retail,"938,000",419.8,"2,234",Mar-23,Strata,39,"24,051",999 yrs lease commencing from 1828,06,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,560,000",322.92,"4,831",Mar-23,Strata,30,"52,000",Freehold,09,01 to 05
SULTAN PLAZA,JALAN SULTAN,Retail,"318,000",204.52,"1,555",Mar-23,Strata,19,"16,737",99 yrs lease commencing from 1978,07,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"1,050,000",441.32,"2,379",Feb-23,Strata,41,"25,610",99 yrs lease commencing from 1974,07,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"1,050,000",441.32,"2,379",Feb-23,Strata,41,"25,610",99 yrs lease commencing from 1974,07,01 to 05
PENINSULA SHOPPING COMPLEX,COLEMAN STREET,Retail,"1,200,000",344.45,"3,484",Feb-23,Strata,32,"37,500",999 yrs lease commencing from 1828,06,01 to 05
TEXTILE CENTRE,JALAN SULTAN,Retail,"3,311,511","3,153.85","1,050",Feb-23,Strata,293,"11,302",99 yrs lease commencing from 1970,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,800,000",355.21,"5,067",Feb-23,Strata,33,"54,545",Freehold,09,01 to 05
LUCKY PLAZA,ORCHARD ROAD,Retail,"1,448,800",236.81,"6,118",Feb-23,Strata,22,"65,855",Freehold,09,B1 to B5
THE CENTREPOINT,ORCHARD ROAD,Retail,"2,578,000",764.24,"3,373",Feb-23,Strata,71,"36,310",99 yrs lease commencing from 1979,09,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"1,900,000",387.5,"4,903",Feb-23,Strata,36,"52,778",99 yrs lease commencing from 1983,07,01 to 05
BUGIS CUBE,NORTH BRIDGE ROAD,Retail,"1,180,000",365.98,"3,224",Jan-23,Strata,34,"34,706",999 yrs lease commencing from 1827,07,01 to 05
BUGIS CUBE,NORTH BRIDGE ROAD,Retail,"1,220,000",365.98,"3,334",Jan-23,Strata,34,"35,882",999 yrs lease commencing from 1827,07,01 to 05
SULTAN PLAZA,JALAN SULTAN,Retail,"600,000",452.09,"1,327",Jan-23,Strata,42,"14,286",99 yrs lease commencing from 1978,07,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"2,420,000",645.84,"3,747",Jan-23,Strata,60,"40,333",999 yrs lease commencing from 1829,06,01 to 05
LUCKY PLAZA,ORCHARD ROAD,Retail,"2,803,738",538.2,"5,209",Dec-22,Strata,50,"56,075",Freehold,09,01 to 05
THE GOLDEN LANDMARK,VICTORIA STREET,Retail,"660,000",290.63,"2,271",Dec-22,Strata,27,"24,444",99 yrs lease commencing from 1981,07,01 to 05
THE GOLDEN LANDMARK,VICTORIA STREET,Retail,"660,000",290.63,"2,271",Dec-22,Strata,27,"24,444",99 yrs lease commencing from 1981,07,01 to 05
THE GOLDEN LANDMARK,VICTORIA STREET,Retail,"660,000",290.63,"2,271",Dec-22,Strata,27,"24,444",99 yrs lease commencing from 1981,07,01 to 05
THE GOLDEN LANDMARK,VICTORIA STREET,Retail,"740,000",322.92,"2,292",Dec-22,Strata,30,"24,667",99 yrs lease commencing from 1981,07,01 to 05
LUCKY PLAZA,ORCHARD ROAD,Retail,"1,395,000",398.27,"3,503",Dec-22,Strata,37,"37,703",Freehold,09,06 to 10
FAR EAST PLAZA,SCOTTS ROAD,Retail,"6,200,000","1,248.62","4,965",Nov-22,Strata,116,"53,448",Freehold,09,01 to 05
BUGIS CUBE,NORTH BRIDGE ROAD,Retail,"16,899,988","7,330.28","2,306",Nov-22,Strata,681,"24,816",999 yrs lease commencing from 1827,07,06 to 10
PARC SOMME,SOMME ROAD,Retail,"885,000",473.62,"1,869",Nov-22,Strata,44,"20,114",99 yrs lease commencing from 2008,08,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"2,000,000",861.12,"2,323",Nov-22,Strata,80,"25,000",999 yrs lease commencing from 1829,06,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"1,330,000",398.27,"3,339",Nov-22,Strata,37,"35,946",999 yrs lease commencing from 1829,06,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"1,088,050",462.85,"2,351",Nov-22,Strata,43,"25,303",999 yrs lease commencing from 1829,06,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"330,000",226.04,"1,460",Nov-22,Strata,21,"15,714",99 yrs lease commencing from 1974,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,570,000",312.16,"5,030",Nov-22,Strata,29,"54,138",Freehold,09,01 to 05
FU LU SHOU COMPLEX,ROCHOR ROAD,Retail,"1,560,000",398.27,"3,917",Nov-22,Strata,37,"42,162",99 yrs lease commencing from 1980,07,01 to 05
15 SCOTTS,SCOTTS ROAD,Retail,"10,057,916","2,497.25","4,028",Nov-22,Strata,232,"43,353",Freehold,09,06 to 10
SOUTHBANK,NORTH BRIDGE ROAD,Retail,"500,000",161.46,"3,097",Nov-22,Strata,15,"33,333",99 yrs lease commencing from 2006,07,01 to 05
LITTLE INDIA CONSERVATION AREA,DICKSON ROAD,Retail,"3,050,000","1,194.8","2,553",Oct-22,Strata,111,"27,477",999 yrs lease commencing from 1859,08,-
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"720,000",452.09,"1,593",Oct-22,Strata,42,"17,143",99 yrs lease commencing from 1974,07,01 to 05
CITY GATE,BEACH ROAD,Retail,"2,680,000",602.78,"4,446",Oct-22,Strata,56,"47,857",99 yrs lease commencing from 2014,07,01 to 05
HIGH STREET CENTRE,NORTH BRIDGE ROAD,Retail,"656,000",376.74,"1,741",Oct-22,Strata,35,"18,743",99 yrs lease commencing from 1969,06,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"1,600,000",301.39,"5,309",Oct-22,Strata,28,"57,143",99 yrs lease commencing from 1977,09,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"730,000",441.32,"1,654",Oct-22,Strata,41,"17,805",99 yrs lease commencing from 1974,07,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"4,020,000","1,496.2","2,687",Oct-22,Strata,139,"28,921",99 yrs lease commencing from 1983,07,01 to 05
GOLDEN MILE TOWER,BEACH ROAD,Retail,"301,888",193.75,"1,558",Oct-22,Strata,18,"16,772",99 yrs lease commencing from 1969,07,B1 to B5
TEXTILE CENTRE,JALAN SULTAN,Retail,"1,150,000",990.29,"1,161",Oct-22,Strata,92,"12,500",99 yrs lease commencing from 1970,07,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"877,000",333.68,"2,628",Oct-22,Strata,31,"28,290",99 yrs lease commencing from 1980,07,01 to 05
SIM LIM TOWER,JALAN BESAR,Retail,"6,699,000","3,283.02","2,040",Sep-22,Strata,305,"21,964",Freehold,08,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"700,000",333.68,"2,098",Sep-22,Strata,31,"22,581",999 yrs lease commencing from 1829,06,01 to 05
N.A.,RACE COURSE ROAD,Retail,"2,680,000","1,686.72","1,589",Sep-22,Land,156.7,"17,103",Freehold,08,-
N.A.,RANGOON ROAD,Retail,"5,500,000","2,055.92","2,675",Sep-22,Strata,191,"28,796",Freehold,08,-
FORTUNE CENTRE,MIDDLE ROAD,Retail,"479,000",204.52,"2,342",Aug-22,Strata,19,"25,211",99 yrs lease commencing from 1980,07,01 to 05
BUGIS CUBE,NORTH BRIDGE ROAD,Retail,"1,690,000",635.08,"2,661",Aug-22,Strata,59,"28,644",999 yrs lease commencing from 1827,07,01 to 05
TEXTILE CENTRE,JALAN SULTAN,Retail,"1,032,000","1,087.16",949,Aug-22,Strata,101,"10,218",99 yrs lease commencing from 1970,07,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"1,500,000",430.56,"3,484",Aug-22,Strata,40,"37,500",999 yrs lease commencing from 1828,06,B1 to B5
THE ADELPHI,COLEMAN STREET,Retail,"1,425,000",441.32,"3,229",Aug-22,Strata,41,"34,756",999 yrs lease commencing from 1828,06,01 to 05
BUGIS CUBE,NORTH BRIDGE ROAD,Retail,"1,030,000",333.68,"3,087",Aug-22,Strata,31,"33,226",999 yrs lease commencing from 1827,07,01 to 05
TEXTILE CENTRE,JALAN SULTAN,Retail,"888,800",785.77,"1,131",Aug-22,Strata,73,"12,175",99 yrs lease commencing from 1970,07,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"4,380,000",613.55,"7,139",Aug-22,Strata,57,"76,842",999 yrs lease commencing from 1829,06,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"4,080,000",452.09,"9,025",Aug-22,Strata,42,"97,143",999 yrs lease commencing from 1829,06,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,208,000",312.16,"3,870",Jul-22,Strata,29,"41,655",Freehold,09,01 to 05
SUNSHINE PLAZA,BENCOOLEN STREET,Retail,"850,000",226.04,"3,760",Jul-22,Strata,21,"40,476",99 yrs lease commencing from 1997,07,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"700,000",333.68,"2,098",Jul-22,Strata,31,"22,581",99 yrs lease commencing from 1980,07,01 to 05
THE PLAZA,BEACH ROAD,Retail,"1,163,589",505.91,"2,300",Jul-22,Strata,47,"24,757",99 yrs lease commencing from 1968,07,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"5,500,000","3,659.76","1,503",Jul-22,Strata,340,"16,176",99 yrs lease commencing from 1974,07,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"5,400,000",667.37,"8,091",Jul-22,Strata,62,"87,097",999 yrs lease commencing from 1829,06,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"1,038,000",344.45,"3,014",Jul-22,Strata,32,"32,438",99 yrs lease commencing from 1983,07,B1 to B5
LUCKY PLAZA,ORCHARD ROAD,Retail,"2,400,000",624.31,"3,844",Jul-22,Strata,58,"41,379",Freehold,09,01 to 05
SULTAN PLAZA,JALAN SULTAN,Retail,"720,000",505.91,"1,423",Jun-22,Strata,47,"15,319",99 yrs lease commencing from 1978,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,890,000",419.8,"4,502",Jun-22,Strata,39,"48,462",Freehold,09,01 to 05
BURLINGTON SQUARE,BENCOOLEN STREET,Retail,"980,000",269.1,"3,642",Jun-22,Strata,25,"39,200",99 yrs lease commencing from 1996,07,01 to 05
CUPPAGE PLAZA,KOEK ROAD,Retail,"795,000",269.1,"2,954",Jun-22,Strata,25,"31,800",99 yrs lease commencing from 1979,09,06 to 10
PENINSULA SHOPPING COMPLEX,COLEMAN STREET,Retail,"765,900",333.68,"2,295",Jun-22,Strata,31,"24,706",999 yrs lease commencing from 1828,06,01 to 05
MIDPOINT ORCHARD,ORCHARD ROAD,Retail,"4,648,644",301.39,"15,424",Jun-22,Strata,28,"166,023",Freehold,09,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"520,000",290.63,"1,789",Jun-22,Strata,27,"19,259",99 yrs lease commencing from 1980,07,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"950,000",258.34,"3,677",Jun-22,Strata,24,"39,583",99 yrs lease commencing from 1980,07,01 to 05
JALAN BESAR PLAZA,KITCHENER ROAD,Retail,"3,500,000","1,356.26","2,581",Jun-22,Strata,126,"27,778",Freehold,08,01 to 05
TEXTILE CENTRE,JALAN SULTAN,Retail,"888,000",527.44,"1,684",Jun-22,Strata,49,"18,122",99 yrs lease commencing from 1970,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"2,300,000",430.56,"5,342",Jun-22,Strata,40,"57,500",Freehold,09,01 to 05
HIGH STREET CENTRE,NORTH BRIDGE ROAD,Retail,"603,900",376.74,"1,603",Jun-22,Strata,35,"17,254",99 yrs lease commencing from 1969,06,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"1,680,000",538.2,"3,122",May-22,Strata,50,"33,600",999 yrs lease commencing from 1828,06,01 to 05
LUCKY PLAZA,ORCHARD ROAD,Retail,"1,900,000",398.27,"4,771",May-22,Strata,37,"51,351",Freehold,09,01 to 05
PARC SOMME,SOMME ROAD,Retail,"845,000",409.03,"2,066",May-22,Strata,38,"22,237",99 yrs lease commencing from 2008,08,01 to 05
CITY GATE,BEACH ROAD,Retail,"934,579",430.56,"2,171",May-22,Strata,40,"23,364",99 yrs lease commencing from 2014,07,B1 to B5
CITY GATE,BEACH ROAD,Retail,"2,257,200",495.14,"4,559",May-22,Strata,46,"49,070",99 yrs lease commencing from 2014,07,01 to 05
GOLDEN MILE TOWER,BEACH ROAD,Retail,"350,000",182.99,"1,913",May-22,Strata,17,"20,588",99 yrs lease commencing from 1969,07,01 to 05
TEXTILE CENTRE,JALAN SULTAN,Retail,"1,080,000",807.3,"1,338",May-22,Strata,75,"14,400",99 yrs lease commencing from 1970,07,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"988,000",785.77,"1,257",May-22,Strata,73,"13,534",99 yrs lease commencing from 1974,07,01 to 05
THE BENCOOLEN,BENCOOLEN STREET,Retail,"2,000,000",269.1,"7,432",May-22,Strata,25,"80,000",99 yrs lease commencing from 1995,07,01 to 05
