Project Name,Street Name,Property Type,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Area,Area (SQM),Unit Price ($ PSM),Tenure,Postal District,Floor Level
GRANDLINK SQUARE,GUILLEMARD ROAD,Retail,"223,800",64.58,"3,465",Jul-23,Strata,6,"37,300",Freehold,14,01 to 05
THE FLOW MALL,EAST COAST ROAD,Retail,"3,400,000","1,657.66","2,051",Jul-23,Strata,154,"22,078",Freehold,15,01 to 05
CITY PLAZA,GEYLANG ROAD,Retail,"1,650,000",279.86,"5,896",Jun-23,Strata,26,"63,462",Freehold,14,01 to 05
SOHO LIFE,JOO CHIAT ROAD,Retail,"1,380,000",344.45,"4,006",Jun-23,Strata,32,"43,125",Freehold,15,01 to 05
ROYAL SQUARE AT NOVENA,IRRAWADDY ROAD,Retail,"1,775,000",355.21,"4,997",Jun-23,Strata,33,"53,788",99 yrs lease commencing from 2013,12,01 to 05
JALAN BESAR CONSERVATION AREA,LAVENDER STREET,Retail,"3,900,000","1,474.67","2,645",Jun-23,Strata,137,"28,467",Freehold,12,-
GRANDLINK SQUARE,GUILLEMARD ROAD,Retail,"740,000",193.75,"3,819",May-23,Strata,18,"41,111",Freehold,14,01 to 05
ROYAL SQUARE AT NOVENA,IRRAWADDY ROAD,Retail,"2,609,000",505.91,"5,157",May-23,Strata,47,"55,511",99 yrs lease commencing from 2013,12,01 to 05
MILLAGE,CHANGI ROAD,Retail,"395,000",193.75,"2,039",May-23,Strata,18,"21,944",Freehold,14,B1 to B5
EUHABITAT,JALAN EUNOS,Retail,"1,250,000",861.12,"1,452",May-23,Strata,80,"15,625",99 yrs lease commencing from 2010,14,01 to 05
ROYAL SQUARE AT NOVENA,IRRAWADDY ROAD,Retail,"1,980,000",430.56,"4,599",May-23,Strata,40,"49,500",99 yrs lease commencing from 2013,12,01 to 05
EUHABITAT,JALAN EUNOS,Retail,"1,375,000",990.29,"1,388",May-23,Strata,92,"14,946",99 yrs lease commencing from 2010,14,01 to 05
N.A.,LORONG 12 GEYLANG,Retail,"2,125,000","2,023.63","1,050",May-23,Strata,188,"11,303",Freehold,14,-
GRANDLINK SQUARE,GUILLEMARD ROAD,Retail,"1,100,000",516.67,"2,129",Apr-23,Strata,48,"22,917",Freehold,14,01 to 05
GRANDLINK SQUARE,GUILLEMARD ROAD,Retail,"435,000",182.99,"2,377",Apr-23,Strata,17,"25,588",Freehold,14,01 to 05
THE COMMERZE@IRVING,IRVING PLACE,Retail,"535,000",301.39,"1,775",Mar-23,Strata,28,"19,107",60 yrs lease commencing from 2011,13,01 to 05
N.A.,OPAL CRESCENT,Retail,"2,050,000","1,248.62","1,642",Mar-23,Strata,116,"17,672",999 yrs lease commencing from 1985,12,-
KEMBANGAN PLAZA,JALAN MASJID,Retail,"2,050,000",775.01,"2,645",Mar-23,Strata,72,"28,472",Freehold,14,B1 to B5
VIBES @ EAST COAST,TELOK KURAU ROAD,Retail,"2,037,037",839.59,"2,426",Feb-23,Strata,78,"26,116",Freehold,15,01 to 05
N.A.,JALAN EUNOS,Retail,"1,650,000","1,001.05","1,648",Feb-23,Strata,93,"17,742",Freehold,14,-
CENTROPOD @ CHANGI,CHANGI ROAD,Retail,"286,000",118.4,"2,415",Jan-23,Strata,11,"26,000",Freehold,14,01 to 05
KATONG PLAZA,BROOKE ROAD,Retail,"482,000",182.99,"2,634",Jan-23,Strata,17,"28,353",9999 yrs lease commencing from 1980,15,01 to 05
THE LENOX,CHANGI ROAD,Retail,"1,000,640",387.5,"2,582",Jan-23,Strata,36,"27,796",Freehold,14,01 to 05
SQUARE 2,SINARAN DRIVE,Retail,"2,600,000",699.66,"3,716",Jan-23,Strata,65,"40,000",99 yrs lease commencing from 2002,11,06 to 10
KATONG PLAZA,BROOKE ROAD,Retail,"870,000",301.39,"2,887",Jan-23,Strata,28,"31,071",9999 yrs lease commencing from 1980,15,01 to 05
EVERITT EDGE,JOO CHIAT PLACE,Retail,"2,468,000",667.37,"3,698",Jan-23,Strata,62,"39,806",Freehold,15,01 to 05
LE REGAL,GEYLANG ROAD,Retail,"310,000",107.64,"2,880",Dec-22,Strata,10,"31,000",Freehold,14,01 to 05
KATONG SHOPPING CENTRE,MOUNTBATTEN ROAD,Retail,"880,000",333.68,"2,637",Dec-22,Strata,31,"28,387",Freehold,15,B1 to B5
BOON COURT,STILL ROAD,Retail,"2,900,000",828.83,"3,499",Dec-22,Strata,77,"37,662",Freehold,15,-
ORIENTAL VENTURE BUILDING,GEYLANG ROAD,Retail,"1,300,000","1,097.93","1,184",Dec-22,Strata,102,"12,745",Freehold,14,01 to 05
ORIENTAL VENTURE BUILDING,GEYLANG ROAD,Retail,"1,500,000","1,356.26","1,106",Dec-22,Strata,126,"11,905",Freehold,14,01 to 05
N.A.,LORONG 27 GEYLANG,Retail,"2,388,000","1,065.64","2,241",Dec-22,Strata,99,"24,121",Freehold,14,-
77 @ EAST COAST,UPPER EAST COAST ROAD,Retail,"4,000,000","1,517.72","2,636",Nov-22,Strata,141,"28,369",Freehold,15,01 to 05
BALESTIER POINT,BALESTIER ROAD,Retail,"408,000",182.99,"2,230",Nov-22,Strata,17,"24,000",Freehold,12,01 to 05
ROYAL SQUARE AT NOVENA,IRRAWADDY ROAD,Retail,"3,600,000",807.3,"4,459",Oct-22,Strata,75,"48,000",99 yrs lease commencing from 2013,12,01 to 05
BALESTIER PLAZA,BALESTIER ROAD,Retail,"815,000",301.39,"2,704",Oct-22,Strata,28,"29,107",Freehold,12,01 to 05
THE FLOW MALL,EAST COAST ROAD,Retail,"1,961,000",775.01,"2,530",Oct-22,Strata,72,"27,236",Freehold,15,01 to 05
PEK CHUAN BUILDING,LAVENDER STREET,Retail,"1,480,000","1,313.21","1,127",Oct-22,Strata,122,"12,131",99 yrs lease commencing from 1978,12,01 to 05
N.A.,THOMSON ROAD,Retail,"5,200,000","1,087.16","4,783",Oct-22,Strata,101,"51,485",999 yrs lease commencing from 1970,11,-
THE COMMERZE@IRVING,IRVING PLACE,Retail,"520,000",312.16,"1,666",Oct-22,Strata,29,"17,931",60 yrs lease commencing from 2011,13,01 to 05
CENTROPOD @ CHANGI,CHANGI ROAD,Retail,"320,000",129.17,"2,477",Oct-22,Strata,12,"26,667",Freehold,14,01 to 05
THE LENOX,CHANGI ROAD,Retail,"1,300,000",570.49,"2,279",Sep-22,Strata,53,"24,528",Freehold,14,01 to 05
BALESTIER POINT,BALESTIER ROAD,Retail,"10,800,000","5,608.04","1,926",Sep-22,Strata,521,"20,729",Freehold,12,01 to 05
LAGUN SARI BUILDING,JOO CHIAT ROAD,Retail,"42,000,000","5,708.15","7,358",Sep-22,Land,530.3,"79,200",Freehold,15,-
77 @ EAST COAST,UPPER EAST COAST ROAD,Retail,"4,200,000","1,517.72","2,767",Sep-22,Strata,141,"29,787",Freehold,15,01 to 05
EVERITT EDGE,JOO CHIAT PLACE,Retail,"900,000",258.34,"3,484",Sep-22,Strata,24,"37,500",Freehold,15,01 to 05
EVERITT EDGE,JOO CHIAT PLACE,Retail,"900,000",247.57,"3,635",Sep-22,Strata,23,"39,130",Freehold,15,01 to 05
MONVILLE MANSIONS,BALESTIER ROAD,Retail,"3,680,000","2,346.55","1,568",Sep-22,Strata,218,"16,881",Freehold,12,01 to 05
ONE DUSUN RESIDENCES,JALAN DUSUN,Retail,"412,000",118.4,"3,480",Aug-22,Strata,11,"37,455",Freehold,12,01 to 05
FUYUEN COURT,SIMS AVENUE,Retail,"1,900,000",882.65,"2,153",Aug-22,Strata,82,"23,171",Freehold,14,01 to 05
VIBES @ EAST COAST,TELOK KURAU ROAD,Retail,"828,000",312.16,"2,653",Aug-22,Strata,29,"28,552",Freehold,15,01 to 05
77 @ EAST COAST,UPPER EAST COAST ROAD,Retail,"4,373,831","1,603.84","2,727",Aug-22,Strata,149,"29,355",Freehold,15,01 to 05
ICON@CHANGI,CHANGI ROAD,Retail,"370,000",172.22,"2,148",Jul-22,Strata,16,"23,125",Freehold,14,B1 to B5
THE VENUE SHOPPES,TAI THONG CRESCENT,Retail,"6,088,888","1,302.44","4,675",Jul-22,Strata,121,"50,321",99 yrs lease commencing from 2012,13,01 to 05
LE REGAL,GEYLANG ROAD,Retail,"222,888",107.64,"2,071",Jul-22,Strata,10,"22,289",Freehold,14,01 to 05
LE REGAL,GEYLANG ROAD,Retail,"222,888",107.64,"2,071",Jul-22,Strata,10,"22,289",Freehold,14,01 to 05
THE COMMERZE@IRVING,IRVING PLACE,Retail,"503,000",365.98,"1,374",Jun-22,Strata,34,"14,794",60 yrs lease commencing from 2011,13,01 to 05
MILLAGE,CHANGI ROAD,Retail,"820,000",204.52,"4,009",Jun-22,Strata,19,"43,158",Freehold,14,01 to 05
SQUARE 2,SINARAN DRIVE,Retail,"2,340,000",688.9,"3,397",Jun-22,Strata,64,"36,563",99 yrs lease commencing from 2002,11,06 to 10
SQUARE 2,SINARAN DRIVE,Retail,"3,350,000","1,001.05","3,346",Jun-22,Strata,93,"36,022",99 yrs lease commencing from 2002,11,06 to 10
MONVILLE MANSIONS,BALESTIER ROAD,Retail,"3,000,000","2,346.55","1,278",Jun-22,Strata,218,"13,761",Freehold,12,01 to 05
THE ARIZON,GEYLANG ROAD,Retail,"8,670,813","4,327.13","2,004",Jun-22,Strata,402,"21,569",Freehold,14,01 to 05
THE ARIZON,GEYLANG ROAD,Retail,"6,449,187","3,218.44","2,004",Jun-22,Strata,299,"21,569",Freehold,14,01 to 05
THE COMMERZE@IRVING,IRVING PLACE,Retail,"508,000",409.03,"1,242",May-22,Strata,38,"13,368",60 yrs lease commencing from 2011,13,01 to 05
N.A.,JALAN TUA KONG,Retail,"3,180,000","1,367.03","2,326",May-22,Strata,127,"25,039",Freehold,15,-
KATONG SHOPPING CENTRE,MOUNTBATTEN ROAD,Retail,"1,135,000",322.92,"3,515",May-22,Strata,30,"37,833",Freehold,15,01 to 05
SOHO LIFE,JOO CHIAT ROAD,Retail,"1,200,000",355.21,"3,378",May-22,Strata,33,"36,364",Freehold,15,01 to 05
EUHABITAT,JALAN EUNOS,Retail,"1,009,800",990.29,"1,020",Apr-22,Strata,92,"10,976",99 yrs lease commencing from 2010,14,01 to 05
N.A.,JALAN SAUDARA KU,Retail,"1,800,000",947.23,"1,900",Apr-22,Strata,88,"20,455",999 yrs lease commencing from 1965,15,-
WING FONG BUILDING,GUILLEMARD ROAD,Retail,"4,600,000","2,594.12","1,773",Apr-22,Strata,241,"19,087",Freehold,14,-
WIS@CHANGI,CHANGI ROAD,Retail,"530,000",258.34,"2,052",Apr-22,Strata,24,"22,083",Freehold,14,01 to 05
THE SUNFLOWER,GEYLANG ROAD,Retail,"8,500,000","3,401.42","2,499",Apr-22,Strata,316,"26,899",Freehold,14,01 to 05
MANDARIN GARDENS,SIGLAP ROAD,Retail,"3,100,000","2,368.08","1,309",Apr-22,Strata,220,"14,091",99 yrs lease commencing from 1982,15,01 to 05
GRANDLINK SQUARE,GUILLEMARD ROAD,Retail,"464,000",161.46,"2,874",Apr-22,Strata,15,"30,933",Freehold,14,01 to 05
MILLAGE,CHANGI ROAD,Retail,"540,000",129.17,"4,181",Mar-22,Strata,12,"45,000",Freehold,14,01 to 05
THE COMMERZE@IRVING,IRVING PLACE,Retail,"386,915",258.34,"1,498",Mar-22,Strata,24,"16,121",60 yrs lease commencing from 2011,13,01 to 05
MILLAGE,CHANGI ROAD,Retail,"1,550,000",602.78,"2,571",Mar-22,Strata,56,"27,679",Freehold,14,01 to 05
EUHABITAT,JALAN EUNOS,Retail,"875,000",861.12,"1,016",Mar-22,Strata,80,"10,938",99 yrs lease commencing from 2010,14,01 to 05
FUYUEN COURT,SIMS AVENUE,Retail,"1,608,000",828.83,"1,940",Feb-22,Strata,77,"20,883",Freehold,14,01 to 05
ROXY SQUARE,EAST COAST ROAD,Retail,"1,280,000",602.78,"2,123",Jan-22,Strata,56,"22,857",9999 yrs lease commencing from 1980,15,01 to 05
UNI BUILDING,TELOK KURAU ROAD,Retail,"2,950,000","1,410.08","2,092",Jan-22,Strata,131,"22,519",Freehold,15,01 to 05
ONE DUSUN RESIDENCES,JALAN DUSUN,Retail,"338,000",150.7,"2,243",Jan-22,Strata,14,"24,143",Freehold,12,01 to 05
GRANDLINK SQUARE,GUILLEMARD ROAD,Retail,"1,608,888",850.36,"1,892",Jan-22,Strata,79,"20,366",Freehold,14,01 to 05
THE VENUE SHOPPES,TAI THONG CRESCENT,Retail,"2,480,000",484.38,"5,120",Dec-21,Strata,45,"55,111",99 yrs lease commencing from 2012,13,01 to 05
SOHO LIFE,JOO CHIAT ROAD,Retail,"2,000,000",710.42,"2,815",Dec-21,Strata,66,"30,303",Freehold,15,01 to 05
SOHO LIFE,JOO CHIAT ROAD,Retail,"995,000",355.21,"2,801",Dec-21,Strata,33,"30,152",Freehold,15,01 to 05
N.A.,LORONG 13 GEYLANG,Retail,"1,900,000","1,215.26","1,563",Dec-21,Land,112.9,"16,829",Freehold,14,-
N.A.,LORONG 13 GEYLANG,Retail,"1,200,000","1,204.49",996,Dec-21,Land,111.9,"10,724",Freehold,14,-
ROXY SQUARE,EAST COAST ROAD,Retail,"870,000",344.45,"2,526",Dec-21,Strata,32,"27,188",9999 yrs lease commencing from 1980,15,01 to 05
N.A.,ST. GEORGE'S ROAD,Retail,"3,750,000","1,194.8","3,139",Nov-21,Strata,111,"33,784",Freehold,12,-
CENTROPOD @ CHANGI,CHANGI ROAD,Retail,"320,000",129.17,"2,477",Nov-21,Strata,12,"26,667",Freehold,14,01 to 05
HEXACUBE,CHANGI ROAD,Retail,"731,665",441.32,"1,658",Oct-21,Strata,41,"17,845",Freehold,14,B1 to B5
CENTROPOD @ CHANGI,CHANGI ROAD,Retail,"350,000",139.93,"2,501",Oct-21,Strata,13,"26,923",Freehold,14,01 to 05
ROYAL SQUARE AT NOVENA,IRRAWADDY ROAD,Retail,"1,170,000",236.81,"4,941",Oct-21,Strata,22,"53,182",99 yrs lease commencing from 2013,12,01 to 05
MODA,EAST COAST ROAD,Retail,"5,500,000","1,539.25","3,573",Oct-21,Strata,143,"38,462",Freehold,15,01 to 05
ROXY SQUARE,EAST COAST ROAD,Retail,"775,000",301.39,"2,571",Oct-21,Strata,28,"27,679",9999 yrs lease commencing from 1999,15,01 to 05
KEMBANGAN COURT,JALAN MASJID,Retail,"1,025,000",505.91,"2,026",Oct-21,Strata,47,"21,809",Freehold,14,01 to 05
FUYUEN COURT,SIMS AVENUE,Retail,"2,100,000","1,205.57","1,742",Oct-21,Strata,112,"18,750",Freehold,14,01 to 05
KATONG SHOPPING CENTRE,MOUNTBATTEN ROAD,Retail,"520,000",161.46,"3,221",Oct-21,Strata,15,"34,667",Freehold,15,01 to 05
ICON@CHANGI,CHANGI ROAD,Retail,"2,200,000",828.83,"2,654",Oct-21,Strata,77,"28,571",Freehold,14,01 to 05
SIMS URBAN OASIS,SIMS DRIVE,Retail,"880,000",602.78,"1,460",Oct-21,Strata,56,"15,714",99 yrs lease commencing from 2014,14,01 to 05
SIMS URBAN OASIS,SIMS DRIVE,Retail,"880,000",602.78,"1,460",Oct-21,Strata,56,"15,714",99 yrs lease commencing from 2014,14,01 to 05
HEXACUBE,CHANGI ROAD,Retail,"2,800,000",785.77,"3,563",Oct-21,Strata,73,"38,356",Freehold,14,01 to 05
CT HUB 2,LAVENDER STREET,Retail,"748,800",355.21,"2,108",Sep-21,Strata,33,"22,691",63 yrs lease commencing from 2012,12,01 to 05
THE COMMERZE@IRVING,IRVING PLACE,Retail,"465,000",365.98,"1,271",Sep-21,Strata,34,"13,676",60 yrs lease commencing from 2011,13,01 to 05
CT HUB 2,LAVENDER STREET,Retail,"714,480",355.21,"2,011",Aug-21,Strata,33,"21,651",63 yrs lease commencing from 2012,12,01 to 05
CT HUB 2,LAVENDER STREET,Retail,"714,480",355.21,"2,011",Aug-21,Strata,33,"21,651",63 yrs lease commencing from 2012,12,01 to 05
CT HUB 2,LAVENDER STREET,Retail,"961,800",473.62,"2,031",Aug-21,Strata,44,"21,859",63 yrs lease commencing from 2012,12,01 to 05
N.A.,TANJONG KATONG ROAD,Retail,"2,220,000","1,463.9","1,516",Aug-21,Strata,136,"16,324",Freehold,15,-
CT HUB 2,LAVENDER STREET,Retail,"851,700",387.5,"2,198",Aug-21,Strata,36,"23,658",63 yrs lease commencing from 2012,12,01 to 05
NOVENA REGENCY,THOMSON ROAD,Retail,"1,200,000",279.86,"4,288",Aug-21,Strata,26,"46,154",Freehold,11,01 to 05
ATRIUM RESIDENCES,GEYLANG ROAD,Retail,"2,460,000","1,377.79","1,785",Jul-21,Strata,128,"19,219",Freehold,14,-
CT HUB 2,LAVENDER STREET,Retail,"686,400",355.21,"1,932",Jul-21,Strata,33,"20,800",63 yrs lease commencing from 2012,12,01 to 05
KATONG SHOPPING CENTRE,MOUNTBATTEN ROAD,Retail,"1,180,000",387.5,"3,045",Jul-21,Strata,36,"32,778",Freehold,15,01 to 05
HEXACUBE,CHANGI ROAD,Retail,"685,000",258.34,"2,652",Jul-21,Strata,24,"28,542",Freehold,14,01 to 05
