Project Name,Street Name,Property Type,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Area,Area (SQM),Unit Price ($ PSM),Tenure,Postal District,Floor Level
OXLEY TOWER,ROBINSON ROAD,Office,"3,680,000","1,259.39","2,922",Jan-25,Strata,117,"31,453",Freehold,01,21 to 25
TOKIO MARINE CENTRE,MCCALLUM STREET,Office,"67,530,000","19,052.28","3,544",Jan-25,Strata,"1,770","38,153",Freehold,01,-
INTERNATIONAL PLAZA,ANSON ROAD,Office,"4,243,000","2,357.32","1,800",Jan-25,Strata,219,"19,374",99 yrs lease commencing from 1970,02,16 to 20
SBF CENTER,ROBINSON ROAD,Office,"2,688,210",753.48,"3,568",Jan-25,Strata,70,"38,403",99 yrs lease commencing from 2011,01,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"2,108,000",871.88,"2,418",Dec-24,Strata,81,"26,025",99 yrs lease commencing from 2001,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"2,080,000",731.95,"2,842",Dec-24,Strata,68,"30,588",99 yrs lease commencing from 2001,01,11 to 15
THE CENTRAL,EU TONG SEN STREET,Office,"2,829,000",882.65,"3,205",Dec-24,Strata,82,"34,500",99 yrs lease commencing from 2001,01,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"2,829,000",882.65,"3,205",Dec-24,Strata,82,"34,500",99 yrs lease commencing from 2001,01,16 to 20
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,684,800",936.47,"1,799",Dec-24,Strata,87,"19,366",99 yrs lease commencing from 1970,02,26 to 30
THE CENTRAL,EU TONG SEN STREET,Office,"1,870,000",635.08,"2,945",Dec-24,Strata,59,"31,695",99 yrs lease commencing from 2001,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"4,500,000","1,323.97","3,399",Dec-24,Strata,123,"36,585",99 yrs lease commencing from 2011,01,21 to 25
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"688,000",376.74,"1,826",Dec-24,Strata,35,"19,657",99 yrs lease commencing from 1980,03,01 to 05
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"10,319,100","3,498.3","2,950",Dec-24,Strata,325,"31,751",99 yrs lease commencing from 1989,01,11 to 15
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"35,888,888","11,786.58","3,045",Dec-24,Strata,"1,095","32,775",99 yrs lease commencing from 1989,01,21 to 25
TONG ENG BUILDING,CECIL STREET,Office,"1,550,000",462.85,"3,349",Dec-24,Strata,43,"36,047",999 yrs lease commencing from 1885,01,16 to 20
HAVELOCK2,HAVELOCK ROAD,Office,"1,530,000",861.12,"1,777",Dec-24,Strata,80,"19,125",99 yrs lease commencing from 1983,01,01 to 05
N.A.,ROBINSON ROAD,Office,"18,438,800","4,736.16","3,893",Nov-24,Strata,440,"41,906",Freehold,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,685,555",936.47,"1,800",Nov-24,Strata,87,"19,374",99 yrs lease commencing from 1970,02,26 to 30
PEOPLE'S PARK COMPLEX,PARK ROAD,Office,"768,000",581.26,"1,321",Nov-24,Strata,54,"14,222",99 yrs lease commencing from 1968,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"5,651,200","1,765.3","3,201",Nov-24,Strata,164,"34,459",99 yrs lease commencing from 2001,01,16 to 20
INTERNATIONAL PLAZA,ANSON ROAD,Office,"750,000",462.85,"1,620",Nov-24,Strata,43,"17,442",99 yrs lease commencing from 1970,02,06 to 10
PLUS,CECIL STREET,Office,"3,500,000","1,259.39","2,779",Nov-24,Strata,117,"29,915",99 yrs lease commencing from 1989,01,01 to 05
REGENCY SUITES,KIM TIAN ROAD,Office,"2,120,000","1,033.34","2,052",Nov-24,Strata,96,"22,083",Freehold,03,06 to 10
SBF CENTER,ROBINSON ROAD,Office,"4,300,000","1,323.97","3,248",Nov-24,Strata,123,"34,959",99 yrs lease commencing from 2011,01,16 to 20
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"16,432,200","4,833.04","3,400",Oct-24,Strata,449,"36,597",99 yrs lease commencing from 1989,01,36 to 40
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"6,600,000","5,963.26","1,107",Oct-24,Strata,554,"11,913",99 yrs lease commencing from 1969,03,01 to 05
GB BUILDING,CECIL STREET,Office,"10,880,000","5,500.4","1,978",Oct-24,Strata,511,"21,292",99 yrs lease commencing from 1982,01,26 to 30
TONG ENG BUILDING,CECIL STREET,Office,"3,862,596","1,227.1","3,148",Oct-24,Strata,114,"33,882",999 yrs lease commencing from 1885,01,21 to 25
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"400,000",226.04,"1,770",Oct-24,Strata,21,"19,048",99 yrs lease commencing from 1980,03,01 to 05
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,763,580",968.76,"1,820",Oct-24,Strata,90,"19,595",99 yrs lease commencing from 1970,02,16 to 20
INTERNATIONAL PLAZA,ANSON ROAD,Office,"3,500,000","2,357.32","1,485",Oct-24,Strata,219,"15,982",99 yrs lease commencing from 1970,02,11 to 15
INTERNATIONAL PLAZA,ANSON ROAD,Office,"920,000",462.85,"1,988",Oct-24,Strata,43,"21,395",99 yrs lease commencing from 1970,02,21 to 25
THE CENTRAL,EU TONG SEN STREET,Office,"2,010,000",624.31,"3,220",Sep-24,Strata,58,"34,655",99 yrs lease commencing from 2001,01,11 to 15
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,620,000",936.47,"1,730",Sep-24,Strata,87,"18,621",99 yrs lease commencing from 1970,02,16 to 20
INTERNATIONAL PLAZA,ANSON ROAD,Office,"900,000",473.62,"1,900",Sep-24,Strata,44,"20,455",99 yrs lease commencing from 1970,02,16 to 20
SAMSUNG HUB,CHURCH STREET,Office,"14,800,000","3,595.18","4,117",Sep-24,Strata,334,"44,311",999 yrs lease commencing from 1827,01,16 to 20
N.A.,ROBINSON ROAD,Office,"17,919,925","4,746.92","3,775",Sep-24,Strata,441,"40,635",Freehold,01,01 to 05
N.A.,ROBINSON ROAD,Office,"18,556,200","4,757.69","3,900",Sep-24,Strata,442,"41,982",Freehold,01,06 to 10
VIVA VISTA,SOUTH BUONA VISTA ROAD,Office,"288,800",161.46,"1,789",Sep-24,Strata,15,"19,253",Freehold,05,01 to 05
HAVELOCK2,HAVELOCK ROAD,Office,"1,500,000",721.19,"2,080",Aug-24,Strata,67,"22,388",99 yrs lease commencing from 1983,01,01 to 05
EON SHENTON,SHENTON WAY,Office,"1,200,000",505.91,"2,372",Aug-24,Strata,47,"25,532",99 yrs lease commencing from 2011,02,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"1,700,000",635.08,"2,677",Aug-24,Strata,59,"28,814",99 yrs lease commencing from 2001,01,06 to 10
PEOPLE'S PARK CENTRE,UPPER CROSS STREET,Office,"1,050,000",753.48,"1,394",Aug-24,Strata,70,"15,000",99 yrs lease commencing from 1970,01,06 to 10
PRUDENTIAL TOWER,CECIL STREET,Office,"26,500,000","5,715.68","4,636",Aug-24,Strata,531,"49,906",99 yrs lease commencing from 1996,01,01 to 05
PLUS,CECIL STREET,Office,"3,150,000","1,001.05","3,147",Aug-24,Strata,93,"33,871",99 yrs lease commencing from 1989,01,21 to 25
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,861,000",979.52,"1,900",Aug-24,Strata,91,"20,451",99 yrs lease commencing from 1970,02,16 to 20
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"4,470,000","2,486.48","1,798",Aug-24,Strata,231,"19,351",99 yrs lease commencing from 1980,01,21 to 25
ROBINSON SQUARE,ROBINSON ROAD,Office,"3,552,000","1,184.04","3,000",Aug-24,Strata,110,"32,291",Freehold,01,11 to 15
TONG ENG BUILDING,CECIL STREET,Office,"1,350,000",462.85,"2,917",Aug-24,Strata,43,"31,395",999 yrs lease commencing from 1885,01,06 to 10
HAVELOCK2,HAVELOCK ROAD,Office,"525,000",333.68,"1,573",Jul-24,Strata,31,"16,935",99 yrs lease commencing from 1983,01,01 to 05
HAVELOCK2,HAVELOCK ROAD,Office,"560,000",344.45,"1,626",Jul-24,Strata,32,"17,500",99 yrs lease commencing from 1983,01,06 to 10
PLUS,CECIL STREET,Office,"4,152,900","1,270.15","3,270",Jul-24,Strata,118,"35,194",99 yrs lease commencing from 1989,01,16 to 20
EON SHENTON,SHENTON WAY,Office,"4,070,000","1,700.71","2,393",Jul-24,Strata,158,"25,759",99 yrs lease commencing from 2011,02,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"2,200,000",871.88,"2,523",Jul-24,Strata,81,"27,160",99 yrs lease commencing from 2001,01,16 to 20
SBF CENTER,ROBINSON ROAD,Office,"5,825,000","1,969.81","2,957",Jul-24,Strata,183,"31,831",99 yrs lease commencing from 2011,01,11 to 15
SOLITAIRE ON CECIL,CECIL STREET,Office,"55,150,000","13,132.08","4,200",Jul-24,Strata,"1,220","45,205",Freehold,01,11 to 15
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"16,249,199","4,779.22","3,400",Jul-24,Strata,444,"36,597",99 yrs lease commencing from 1989,01,21 to 25
N.A.,RAFFLES QUAY,Office,"36,000,000","10,128.92","3,554",Jul-24,Strata,941,"38,257",Freehold,01,16 to 20
SBF CENTER,ROBINSON ROAD,Office,"2,640,000",753.48,"3,504",Jul-24,Strata,70,"37,714",99 yrs lease commencing from 2011,01,21 to 25
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"688,000",452.09,"1,522",Jun-24,Strata,42,"16,381",99 yrs lease commencing from 1980,03,01 to 05
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,613,999",936.47,"1,723",Jun-24,Strata,87,"18,552",99 yrs lease commencing from 1970,02,11 to 15
OXLEY TOWER,ROBINSON ROAD,Office,"3,700,000","1,205.57","3,069",Jun-24,Strata,112,"33,036",Freehold,01,21 to 25
N.A.,HARBOUR DRIVE,Office,"160,000,000","138,836.22","1,152",Jun-24,Land,"12,898.2","12,405",95 yrs lease commencing from 2000,05,-
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,000,000",473.62,"2,111",Jun-24,Strata,44,"22,727",99 yrs lease commencing from 1970,02,21 to 25
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"11,500,000","3,078.5","3,736",Jun-24,Strata,286,"40,210",99 yrs lease commencing from 1989,01,36 to 40
TONG ENG BUILDING,CECIL STREET,Office,"1,250,000",462.85,"2,701",Jun-24,Strata,43,"29,070",999 yrs lease commencing from 1885,01,11 to 15
PS100,PECK SEAH STREET,Office,"1,290,000",473.62,"2,724",Jun-24,Strata,44,"29,318",99 yrs lease commencing from 2011,02,06 to 10
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"340,000",226.04,"1,504",Jun-24,Strata,21,"16,190",99 yrs lease commencing from 1980,03,B1 to B5
INTERNATIONAL PLAZA,ANSON ROAD,Office,"4,361,000","2,357.32","1,850",Jun-24,Strata,219,"19,913",99 yrs lease commencing from 1970,02,31 to 35
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"16,000,000","4,833.04","3,311",Jun-24,Strata,449,"35,635",99 yrs lease commencing from 1989,01,36 to 40
EON SHENTON,SHENTON WAY,Office,"4,090,000","1,700.71","2,405",Jun-24,Strata,158,"25,886",99 yrs lease commencing from 2011,02,11 to 15
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"15,292,800","4,779.22","3,200",Jun-24,Strata,444,"34,443",99 yrs lease commencing from 1989,01,21 to 25
INTERNATIONAL PLAZA,ANSON ROAD,Office,"3,825,000","2,217.38","1,725",Jun-24,Strata,206,"18,568",99 yrs lease commencing from 1970,02,31 to 35
PLUS,CECIL STREET,Office,"4,152,900","1,270.15","3,270",Jun-24,Strata,118,"35,194",99 yrs lease commencing from 1989,01,16 to 20
PLUS,CECIL STREET,Office,"4,434,120","1,356.26","3,269",Jun-24,Strata,126,"35,191",99 yrs lease commencing from 1989,01,16 to 20
MAPLETREE ANSON,ANSON ROAD,Office,"775,000,000","39,733.15","19,505",May-24,Land,"3,691.3","209,953",99 yrs lease commencing from 2007,02,-
TELOK BLANGAH HOUSE,TELOK BLANGAH ROAD,Office,"750,000",365.98,"2,049",May-24,Strata,34,"22,059",Freehold,04,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"4,918,014","1,453.14","3,384",May-24,Strata,135,"36,430",99 yrs lease commencing from 2001,01,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"4,081,985","1,205.57","3,386",May-24,Strata,112,"36,446",99 yrs lease commencing from 2001,01,16 to 20
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"5,300,000","1,388.56","3,817",May-24,Strata,129,"41,085",99 yrs lease commencing from 1989,01,36 to 40
INTERNATIONAL PLAZA,ANSON ROAD,Office,"890,000",462.85,"1,923",May-24,Strata,43,"20,698",99 yrs lease commencing from 1970,02,16 to 20
HAVELOCK2,HAVELOCK ROAD,Office,"698,000",430.56,"1,621",Apr-24,Strata,40,"17,450",99 yrs lease commencing from 1983,01,06 to 10
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"600,000",333.68,"1,798",Apr-24,Strata,31,"19,355",99 yrs lease commencing from 1980,03,01 to 05
INTERNATIONAL PLAZA,ANSON ROAD,Office,"380,000",161.46,"2,354",Apr-24,Strata,15,"25,333",99 yrs lease commencing from 1970,02,31 to 35
THE CENTRAL,EU TONG SEN STREET,Office,"1,760,000",645.84,"2,725",Apr-24,Strata,60,"29,333",99 yrs lease commencing from 2001,01,11 to 15
PS100,PECK SEAH STREET,Office,"1,268,000",441.32,"2,873",Apr-24,Strata,41,"30,927",99 yrs lease commencing from 2011,02,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,390,000",635.08,"2,189",Apr-24,Strata,59,"23,559",99 yrs lease commencing from 2001,01,01 to 05
TAHIR BUILDING,ROBINSON ROAD,Office,"4,523,500","1,140.98","3,965",Apr-24,Strata,106,"42,675",Freehold,01,06 to 10
THE OCTAGON,CECIL STREET,Office,"3,950,000","1,302.44","3,033",Apr-24,Strata,121,"32,645",Freehold,01,01 to 05
SOLITAIRE ON CECIL,CECIL STREET,Office,"5,369,700","1,280.92","4,192",Apr-24,Strata,119,"45,124",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"5,780,800","1,377.79","4,196",Apr-24,Strata,128,"45,163",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"7,396,100","1,754.53","4,215",Apr-24,Strata,163,"45,375",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"10,281,750","2,529.54","4,065",Apr-24,Strata,235,"43,752",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"8,066,800","1,980.58","4,073",Apr-24,Strata,184,"43,841",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"4,519,100","1,108.69","4,076",Apr-24,Strata,103,"43,875",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"5,187,900","1,270.15","4,084",Apr-24,Strata,118,"43,965",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"4,878,300","1,162.51","4,196",Apr-24,Strata,108,"45,169",Freehold,01,06 to 10
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,468,800",721.19,"2,037",Apr-24,Strata,67,"21,922",99 yrs lease commencing from 1980,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,338,000",667.37,"3,503",Mar-24,Strata,62,"37,710",99 yrs lease commencing from 2011,01,26 to 30
THE CENTRAL,EU TONG SEN STREET,Office,"2,800,000",925.7,"3,025",Mar-24,Strata,86,"32,558",99 yrs lease commencing from 2001,01,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"1,600,000",602.78,"2,654",Mar-24,Strata,56,"28,571",99 yrs lease commencing from 2001,01,06 to 10
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"4,200,000","2,400.37","1,750",Mar-24,Strata,223,"18,834",99 yrs lease commencing from 1980,01,21 to 25
THE CENTRAL,EU TONG SEN STREET,Office,"2,750,000",925.7,"2,971",Mar-24,Strata,86,"31,977",99 yrs lease commencing from 2001,01,16 to 20
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,888,000","1,054.87","1,790",Mar-24,Strata,98,"19,265",99 yrs lease commencing from 1980,01,11 to 15
THE CENTRAL,EU TONG SEN STREET,Office,"1,460,000",635.08,"2,299",Mar-24,Strata,59,"24,746",99 yrs lease commencing from 2001,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,680,000",635.08,"2,645",Mar-24,Strata,59,"28,475",99 yrs lease commencing from 2001,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,770,000",936.47,"1,890",Mar-24,Strata,87,"20,345",99 yrs lease commencing from 1970,02,21 to 25
THE CENTRAL,EU TONG SEN STREET,Office,"2,748,368",925.7,"2,969",Mar-24,Strata,86,"31,958",99 yrs lease commencing from 2001,01,11 to 15
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"8,088,888","2,195.86","3,684",Mar-24,Strata,204,"39,651",99 yrs lease commencing from 1989,01,36 to 40
THE CENTRAL,EU TONG SEN STREET,Office,"1,649,000",635.08,"2,597",Mar-24,Strata,59,"27,949",99 yrs lease commencing from 2001,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"3,899,880","1,883.7","2,070",Feb-24,Strata,175,"22,285",99 yrs lease commencing from 1970,02,26 to 30
PEOPLE'S PARK CENTRE,UPPER CROSS STREET,Office,"695,000",290.63,"2,391",Feb-24,Strata,27,"25,741",99 yrs lease commencing from 1970,01,B1 to B5
OXLEY TOWER,ROBINSON ROAD,Office,"3,300,000",979.52,"3,369",Feb-24,Strata,91,"36,264",Freehold,01,11 to 15
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"3,372,075","6,296.94",536,Feb-24,Strata,585,"5,764",99 yrs lease commencing from 1969,03,01 to 05
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"3,680,967","6,684.44",551,Feb-24,Strata,621,"5,927",99 yrs lease commencing from 1969,03,01 to 05
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"3,946,958","7,018.13",562,Feb-24,Strata,652,"6,054",99 yrs lease commencing from 1969,03,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"1,499,000",645.84,"2,321",Feb-24,Strata,60,"24,983",99 yrs lease commencing from 2001,01,11 to 15
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,818,188",979.52,"1,856",Feb-24,Strata,91,"19,980",99 yrs lease commencing from 1970,02,26 to 30
PEOPLE'S PARK CENTRE,UPPER CROSS STREET,Office,"1,425,000",452.09,"3,152",Jan-24,Strata,42,"33,929",99 yrs lease commencing from 1970,01,B1 to B5
SBF CENTER,ROBINSON ROAD,Office,"2,080,000",667.37,"3,117",Jan-24,Strata,62,"33,548",99 yrs lease commencing from 2011,01,21 to 25
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"650,000",527.44,"1,232",Jan-24,Strata,49,"13,265",99 yrs lease commencing from 1969,03,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,339,100",678.13,"3,449",Jan-24,Strata,63,"37,129",99 yrs lease commencing from 2011,01,21 to 25
INTERNATIONAL PLAZA,ANSON ROAD,Office,"2,500,000","1,367.03","1,829",Jan-24,Strata,127,"19,685",99 yrs lease commencing from 1970,02,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"2,500,000",882.65,"2,832",Jan-24,Strata,82,"30,488",99 yrs lease commencing from 2001,01,11 to 15
GB BUILDING,CECIL STREET,Office,"10,741,500","5,425.06","1,980",Jan-24,Strata,504,"21,313",99 yrs lease commencing from 1982,01,06 to 10
REGENCY SUITES,KIM TIAN ROAD,Office,"1,280,000",592.02,"2,162",Jan-24,Strata,55,"23,273",Freehold,03,01 to 05
INTERNATIONAL PLAZA,ANSON ROAD,Office,"890,000",462.85,"1,923",Jan-24,Strata,43,"20,698",99 yrs lease commencing from 1970,02,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"1,700,000",645.84,"2,632",Jan-24,Strata,60,"28,333",99 yrs lease commencing from 2001,01,11 to 15
EON SHENTON,SHENTON WAY,Office,"2,400,000","1,033.34","2,323",Jan-24,Strata,96,"25,000",99 yrs lease commencing from 2011,02,11 to 15
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"479,000",344.45,"1,391",Jan-24,Strata,32,"14,969",99 yrs lease commencing from 1969,03,11 to 15
INTERNATIONAL PLAZA,ANSON ROAD,Office,"798,000",409.03,"1,951",Dec-23,Strata,38,"21,000",99 yrs lease commencing from 1970,02,21 to 25
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"36,226,000","10,311.91","3,513",Dec-23,Strata,958,"37,814",99 yrs lease commencing from 1989,01,41 to 45
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"790,000",613.55,"1,288",Dec-23,Strata,57,"13,860",99 yrs lease commencing from 1969,03,01 to 05
PEOPLE'S PARK COMPLEX,PARK ROAD,Office,"400,000",290.63,"1,376",Dec-23,Strata,27,"14,815",99 yrs lease commencing from 1968,01,01 to 05
GRAND BUILDING,PHILLIP STREET,Office,"7,000,000","2,098.98","3,335",Dec-23,Strata,195,"35,897",999 yrs lease commencing from 1827,01,06 to 10
PEOPLE'S PARK COMPLEX,PARK ROAD,Office,"688,000",484.38,"1,420",Dec-23,Strata,45,"15,289",99 yrs lease commencing from 1968,01,01 to 05
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"7,300,000","2,195.86","3,324",Dec-23,Strata,204,"35,784",99 yrs lease commencing from 1989,01,36 to 40
PLUS,CECIL STREET,Office,"7,200,000","2,303.5","3,126",Dec-23,Strata,214,"33,645",99 yrs lease commencing from 1989,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"3,800,000","1,216.33","3,124",Dec-23,Strata,113,"33,628",99 yrs lease commencing from 2001,01,16 to 20
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"14,575,950","4,779.22","3,050",Dec-23,Strata,444,"32,829",99 yrs lease commencing from 1989,01,16 to 20
PLUS,CECIL STREET,Office,"7,392,000","2,174.33","3,400",Dec-23,Strata,202,"36,594",99 yrs lease commencing from 1989,01,26 to 30
THE CENTRAL,EU TONG SEN STREET,Office,"2,350,000",925.7,"2,539",Nov-23,Strata,86,"27,326",99 yrs lease commencing from 2001,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,598,600",731.95,"3,550",Nov-23,Strata,68,"38,215",99 yrs lease commencing from 2011,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,673,150",753.48,"3,548",Nov-23,Strata,70,"38,188",99 yrs lease commencing from 2011,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,673,150",753.48,"3,548",Nov-23,Strata,70,"38,188",99 yrs lease commencing from 2011,01,11 to 15
HAVELOCK2,HAVELOCK ROAD,Office,"580,000",355.21,"1,633",Nov-23,Strata,33,"17,576",99 yrs lease commencing from 1983,01,01 to 05
PS100,PECK SEAH STREET,Office,"1,200,000",473.62,"2,534",Nov-23,Strata,44,"27,273",99 yrs lease commencing from 2011,02,06 to 10
TONG ENG BUILDING,CECIL STREET,Office,"3,503,100","1,227.1","2,855",Nov-23,Strata,114,"30,729",999 yrs lease commencing from 1885,01,06 to 10
SAMSUNG HUB,CHURCH STREET,Office,"11,395,455","2,906.28","3,921",Nov-23,Strata,270,"42,205",999 yrs lease commencing from 1827,01,06 to 10
SAMSUNG HUB,CHURCH STREET,Office,"12,493,433","3,186.14","3,921",Nov-23,Strata,296,"42,208",999 yrs lease commencing from 1827,01,06 to 10
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"8,200,000","2,335.79","3,511",Nov-23,Strata,217,"37,788",99 yrs lease commencing from 1989,01,36 to 40
THE CENTRAL,EU TONG SEN STREET,Office,"1,500,000",635.08,"2,362",Nov-23,Strata,59,"25,424",99 yrs lease commencing from 2001,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"2,600,000",882.65,"2,946",Nov-23,Strata,82,"31,707",99 yrs lease commencing from 2001,01,11 to 15
HAVELOCK2,HAVELOCK ROAD,Office,"1,150,000",516.67,"2,226",Nov-23,Strata,48,"23,958",99 yrs lease commencing from 1983,01,01 to 05
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,880,000","1,054.87","1,782",Nov-23,Strata,98,"19,184",99 yrs lease commencing from 1980,01,11 to 15
OXLEY TOWER,ROBINSON ROAD,Office,"3,500,000","1,001.05","3,496",Nov-23,Strata,93,"37,634",Freehold,01,16 to 20
OXLEY TOWER,ROBINSON ROAD,Office,"3,700,000","1,162.51","3,183",Nov-23,Strata,108,"34,259",Freehold,01,16 to 20
SHENTON HOUSE,SHENTON WAY,Office,"538,000,000","4,746.92","113,337",Nov-23,Strata,441,"1,219,955",99 yrs lease commencing from 1969,01,21 to 25
PLUS,CECIL STREET,Office,"2,440,051",495.14,"4,928",Oct-23,Strata,46,"53,045",99 yrs lease commencing from 1989,01,01 to 05
PLUS,CECIL STREET,Office,"2,548,498",516.67,"4,933",Oct-23,Strata,48,"53,094",99 yrs lease commencing from 1989,01,01 to 05
PLUS,CECIL STREET,Office,"2,440,051",495.14,"4,928",Oct-23,Strata,46,"53,045",99 yrs lease commencing from 1989,01,01 to 05
PLUS,CECIL STREET,Office,"2,809,756",570.49,"4,925",Oct-23,Strata,53,"53,014",99 yrs lease commencing from 1989,01,01 to 05
PS100,PECK SEAH STREET,Office,"1,150,000",441.32,"2,606",Oct-23,Strata,41,"28,049",99 yrs lease commencing from 2011,02,11 to 15
INTERNATIONAL PLAZA,ANSON ROAD,Office,"815,000",462.85,"1,761",Oct-23,Strata,43,"18,953",99 yrs lease commencing from 1970,02,16 to 20
INTERNATIONAL PLAZA,ANSON ROAD,Office,"371,000",161.46,"2,298",Oct-23,Strata,15,"24,733",99 yrs lease commencing from 1970,02,26 to 30
THE CENTRAL,EU TONG SEN STREET,Office,"2,200,000",871.88,"2,523",Oct-23,Strata,81,"27,160",99 yrs lease commencing from 2001,01,16 to 20
SBF CENTER,ROBINSON ROAD,Office,"2,550,000",753.48,"3,384",Oct-23,Strata,70,"36,429",99 yrs lease commencing from 2011,01,11 to 15
HAVELOCK2,HAVELOCK ROAD,Office,"618,591",376.74,"1,642",Oct-23,Strata,35,"17,674",99 yrs lease commencing from 1983,01,06 to 10
HAVELOCK2,HAVELOCK ROAD,Office,"581,409",355.21,"1,637",Oct-23,Strata,33,"17,618",99 yrs lease commencing from 1983,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"2,760,700","1,453.14","1,900",Sep-23,Strata,135,"20,450",99 yrs lease commencing from 1970,02,26 to 30
PLUS,CECIL STREET,Office,"2,533,000",785.77,"3,224",Sep-23,Strata,73,"34,699",99 yrs lease commencing from 1989,01,21 to 25
THE ARCADE,COLLYER QUAY,Office,"8,800,000","2,195.86","4,008",Sep-23,Strata,204,"43,137",99 yrs lease commencing from 1980,01,01 to 05
INTERNATIONAL PLAZA,ANSON ROAD,Office,"950,000",462.85,"2,052",Sep-23,Strata,43,"22,093",99 yrs lease commencing from 1970,02,11 to 15
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,470,000",742.72,"1,979",Sep-23,Strata,69,"21,304",99 yrs lease commencing from 1980,01,06 to 10
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,430,000",721.19,"1,983",Sep-23,Strata,67,"21,343",99 yrs lease commencing from 1980,01,06 to 10
