Project Name,Street Name,Property Type,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Area,Area (SQM),Unit Price ($ PSM),Tenure,Postal District,Floor Level
LITTLE INDIA CONSERVATION AREA,UPPER WELD ROAD,Shop House,"7,150,000","1,711.48","4,178",Aug-22,Land,159,"44,969",Freehold,08,-
N.A.,TYRWHITT ROAD,Shop House,"8,000,000","1,653.35","4,839",Aug-22,Land,153.6,"52,083",Freehold,08,-
DESKER ROAD CONSERVATION AREA,DESKER ROAD,Shop House,"4,600,000","1,074.25","4,282",Aug-22,Land,99.8,"46,092",Freehold,08,-
KAMPONG GLAM CONSERVATION AREA,BALI LANE,Shop House,"23,000,000","1,664.11","13,821",Aug-22,Land,154.6,"148,771",999 yrs lease commencing from 1833,07,-
LITTLE INDIA CONSERVATION AREA,SYED ALWI ROAD,Shop House,"6,980,000",712.58,"9,795",Jul-22,Land,66.2,"105,438",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DUNLOP STREET,Shop House,"4,280,000",949.38,"4,508",Jul-22,Land,88.2,"48,526",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DUNLOP STREET,Shop House,"4,050,000",910.63,"4,447",Jul-22,Land,84.6,"47,872",999 yrs lease commencing from 1859,08,-
LITTLE INDIA CONSERVATION AREA,NORRIS ROAD,Shop House,"4,350,000","1,410.08","3,085",Jul-22,Land,131,"33,206",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,NORRIS ROAD,Shop House,"4,550,000","1,420.85","3,202",Jul-22,Land,132,"34,470",Freehold,08,-
DESKER ROAD CONSERVATION AREA,KITCHENER ROAD,Shop House,"8,000,000","1,440.22","5,555",Jul-22,Land,133.8,"59,791",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,ROWELL ROAD,Shop House,"4,050,000","1,062.41","3,812",Jun-22,Land,98.7,"41,033",Freehold,08,-
N.A.,LEMBU ROAD,Shop House,"6,250,000","1,135.6","5,504",Jun-22,Land,105.5,"59,242",Freehold,08,-
HOLLAND VILLAGE,LORONG MAMBONG,Shop House,"12,000,000","1,840.64","6,519",Jun-22,Strata,171,"70,175",Freehold,10,-
LITTLE INDIA CONSERVATION AREA,UPPER WELD ROAD,Shop House,"6,200,000","1,721.16","3,602",Jun-22,Land,159.9,"38,774",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,MADRAS STREET,Shop House,"1,788,000",442.4,"4,042",Jun-22,Land,41.1,"43,504",99 yrs lease commencing from 1993,08,-
N.A.,ROBERTS LANE,Shop House,"3,500,000","1,108.69","3,157",Jun-22,Land,103,"33,981",Freehold,08,-
N.A.,RANGOON ROAD,Shop House,"14,000,000","5,305.58","2,639",Jun-22,Land,492.9,"28,403",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DESKER ROAD,Shop House,"6,650,000","1,060.25","6,272",Jun-22,Land,98.5,"67,513",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,SERANGOON ROAD,Shop House,"7,450,000","1,008.59","7,387",Jun-22,Land,93.7,"79,509",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"3,500,000",764.24,"4,580",Jun-22,Land,71,"49,296",Freehold,08,-
N.A.,LORONG MAMBONG,Shop House,"6,200,000","1,356.26","4,571",Jun-22,Strata,126,"49,206",Freehold,10,-
LITTLE INDIA CONSERVATION AREA,DUNLOP STREET,Shop House,"11,500,000","2,527.39","4,550",Jun-22,Land,234.8,"48,978",999 yrs lease commencing from 1859,08,-
LITTLE INDIA CONSERVATION AREA,UPPER WELD ROAD,Shop House,"5,000,000","1,020.43","4,900",Jun-22,Land,94.8,"52,743",Freehold,08,-
KAMPONG GLAM CONSERVATION AREA,BALI LANE,Shop House,"5,900,000",971.99,"6,070",Jun-22,Land,90.3,"65,338",999 yrs lease commencing from 1833,07,-
LITTLE INDIA CONSERVATION AREA,SYED ALWI ROAD,Shop House,"7,100,000","1,975.19","3,595",Jun-22,Land,183.5,"38,692",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,NORRIS ROAD,Shop House,"4,200,000",988.14,"4,250",Jun-22,Land,91.8,"45,752",999 yrs lease commencing from 1909,08,-
DESKER ROAD CONSERVATION AREA,DESKER ROAD,Shop House,"5,200,000","1,223.87","4,249",Jun-22,Land,113.7,"45,734",Freehold,08,-
KAMPONG GLAM CONSERVATION AREA,ARAB STREET,Shop House,"4,500,000","1,250.78","3,598",May-22,Land,116.2,"38,726",99 yrs lease commencing from 1952,07,-
N.A.,ROBERTS LANE,Shop House,"3,620,000","1,123.76","3,221",May-22,Land,104.4,"34,674",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"5,550,000","1,385.33","4,006",May-22,Land,128.7,"43,124",999 yrs lease commencing from 1872,08,-
LITTLE INDIA CONSERVATION AREA,SERANGOON ROAD,Shop House,"9,300,000","1,075.32","8,649",May-22,Land,99.9,"93,093",999 yrs lease commencing from 1872,08,-
N.A.,JALAN BESAR,Shop House,"28,000,000","3,266.87","8,571",May-22,Land,303.5,"92,257",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,SYED ALWI ROAD,Shop House,"4,600,000",875.11,"5,256",May-22,Land,81.3,"56,581",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,NORRIS ROAD,Shop House,"4,880,000",973.07,"5,015",May-22,Land,90.4,"53,982",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,JALAN BESAR,Shop House,"5,250,000","1,173.28","4,475",May-22,Land,109,"48,165",Freehold,08,-
KAMPONG GLAM CONSERVATION AREA,BEACH ROAD,Shop House,"6,200,000","1,392.86","4,451",May-22,Land,129.4,"47,913",99 yrs lease commencing from 2005,07,-
LITTLE INDIA CONSERVATION AREA,JALAN BESAR,Shop House,"3,510,000",884.8,"3,967",May-22,Land,82.2,"42,701",Freehold,08,-
DESKER ROAD CONSERVATION AREA,DESKER ROAD,Shop House,"5,200,000",965.53,"5,386",May-22,Land,89.7,"57,971",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"3,330,000",642.61,"5,182",May-22,Land,59.7,"55,779",999 yrs lease commencing from 1877,08,-
LIANG SEAH COURT,LIANG SEAH STREET,Shop House,"1,550,000",592.02,"2,618",Apr-22,Strata,55,"28,182",999 yrs lease commencing from 1827,07,01 to 05
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"3,330,000",637.23,"5,226",Apr-22,Land,59.2,"56,250",999 yrs lease commencing from 1877,08,-
LITTLE INDIA CONSERVATION AREA,SYED ALWI ROAD,Shop House,"4,550,000","1,269.08","3,585",Apr-22,Land,117.9,"38,592",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DALHOUSIE LANE,Shop House,"2,550,000",961.23,"2,653",Apr-22,Land,89.3,"28,555",99 yrs lease commencing from 1994,08,-
LITTLE INDIA CONSERVATION AREA,NORRIS ROAD,Shop House,"5,900,000","1,724.39","3,421",Apr-22,Land,160.2,"36,829",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,CUFF ROAD,Shop House,"4,850,000","1,416.54","3,424",Apr-22,Land,131.6,"36,854",Freehold,08,-
PETAIN RD/TYRWHITT RD CONSERVATION AREA,JALAN BESAR,Shop House,"7,688,000","1,545.71","4,974",Apr-22,Land,143.6,"53,538",978 yrs lease commencing from 1940,08,-
N.A.,SERANGOON ROAD,Shop House,"7,600,000","1,494.04","5,087",Apr-22,Land,138.8,"54,755",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,CHANDER ROAD,Shop House,"2,800,000",565.11,"4,955",Apr-22,Land,52.5,"53,333",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,SERANGOON ROAD,Shop House,"8,000,000",940.77,"8,504",Apr-22,Land,87.4,"91,533",Freehold,08,-
PETAIN RD/TYRWHITT RD CONSERVATION AREA,JALAN BESAR,Shop House,"8,600,000","1,582.31","5,435",Apr-22,Land,147,"58,503",978 yrs lease commencing from 1940,08,-
PETAIN RD/TYRWHITT RD CONSERVATION AREA,HAMILTON ROAD,Shop House,"5,600,000","1,976.27","2,834",Apr-22,Land,183.6,"30,501",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,SERANGOON ROAD,Shop House,"7,100,000",886.95,"8,005",Apr-22,Land,82.4,"86,165",Freehold,08,-
DESKER ROAD CONSERVATION AREA,ROWELL ROAD,Shop House,"3,425,000","1,106.54","3,095",Apr-22,Land,102.8,"33,317",199 yrs lease commencing from 2013,08,-
KAMPONG GLAM CONSERVATION AREA,ARAB STREET,Shop House,"10,000,000","1,148.52","8,707",Apr-22,Land,106.7,"93,721",Freehold,07,-
LITTLE INDIA CONSERVATION AREA,SERANGOON ROAD,Shop House,"7,100,000",829.9,"8,555",Mar-22,Land,77.1,"92,088",Freehold,08,-
N.A.,DESKER ROAD,Shop House,"4,600,000","1,123.76","4,093",Mar-22,Land,104.4,"44,061",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"5,550,000","1,362.72","4,073",Mar-22,Land,126.6,"43,839",999 yrs lease commencing from 1872,08,-
N.A.,LEMBU ROAD,Shop House,"5,258,000","1,135.6","4,630",Mar-22,Land,105.5,"49,839",Freehold,08,-
N.A.,SYED ALWI ROAD,Shop House,"2,990,000","1,301.37","2,298",Mar-22,Land,120.9,"24,731",99 yrs lease commencing from 1999,08,-
LITTLE INDIA CONSERVATION AREA,SYED ALWI ROAD,Shop House,"7,300,000","1,995.65","3,658",Mar-22,Land,185.4,"39,374",Freehold,08,-
KAMPONG GLAM CONSERVATION AREA,HAJI LANE,Shop House,"13,500,000","1,249.7","10,803",Mar-22,Land,116.1,"116,279",999 yrs lease commencing from 1828,07,-
HOTEL CLOVER,JALAN SULTAN,Shop House,"74,800,000","15,200.92","4,921",Mar-22,Land,"1,412.2","52,967",99 yrs lease commencing from 2008,07,-
KAMPONG GLAM CONSERVATION AREA,JALAN SULTAN,Shop House,"3,100,000",967.68,"3,204",Mar-22,Land,89.9,"34,483",99 yrs lease commencing from 2007,07,-
KAMPONG GLAM CONSERVATION AREA,JALAN SULTAN,Shop House,"2,800,000",938.62,"2,983",Mar-22,Land,87.2,"32,110",99 yrs lease commencing from 2007,07,-
KAMPONG GLAM CONSERVATION AREA,JALAN SULTAN,Shop House,"2,900,000",964.45,"3,007",Mar-22,Land,89.6,"32,366",99 yrs lease commencing from 2007,07,-
LITTLE INDIA CONSERVATION AREA,NORRIS ROAD,Shop House,"5,500,000","1,974.12","2,786",Feb-22,Land,183.4,"29,989",Freehold,08,-
N.A.,JALAN BESAR,Shop House,"5,900,000","1,599.53","3,689",Feb-22,Land,148.6,"39,704",999 yrs lease commencing from 1919,08,-
N.A.,NIVEN ROAD,Shop House,"2,420,000",580.18,"4,171",Feb-22,Land,53.9,"44,898",Freehold,09,-
KAMPONG GLAM CONSERVATION AREA,JALAN KLAPA,Shop House,"12,188,000","1,500.5","8,123",Feb-22,Land,139.4,"87,432",Freehold,07,-
LITTLE INDIA CONSERVATION AREA,SERANGOON ROAD,Shop House,"6,200,000",934.32,"6,636",Feb-22,Land,86.8,"71,429",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,NORRIS ROAD,Shop House,"4,180,000","1,615.68","2,587",Feb-22,Land,150.1,"27,848",Freehold,08,-
JALAN BESAR CONSERVATION AREA,SAM LEONG ROAD,Shop House,"6,500,000","1,349.81","4,816",Feb-22,Land,125.4,"51,834",999 yrs lease commencing from 1919,08,-
LITTLE INDIA CONSERVATION AREA,BUFFALO ROAD,Shop House,"4,300,000",772.86,"5,564",Feb-22,Land,71.8,"59,889",99 yrs lease commencing from 1991,08,-
LITTLE INDIA CONSERVATION AREA,VEERASAMY ROAD,Shop House,"5,100,000","1,953.67","2,610",Jan-22,Land,181.5,"28,099",Freehold,08,-
HOTEL KAI,PURVIS STREET,Shop House,"28,000,000","2,017.17","13,881",Jan-22,Land,187.4,"149,413",999 yrs lease commencing from 1835,07,-
KAMPONG GLAM CONSERVATION AREA,NORTH BRIDGE ROAD,Shop House,"2,480,000",889.11,"2,789",Jan-22,Land,82.6,"30,024",99 yrs lease commencing from 2007,07,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"5,000,000","1,362.72","3,669",Jan-22,Land,126.6,"39,494",999 yrs lease commencing from 1872,08,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"5,000,000","1,385.33","3,609",Jan-22,Land,128.7,"38,850",999 yrs lease commencing from 1872,08,-
KAMPONG GLAM CONSERVATION AREA,NORTH BRIDGE ROAD,Shop House,"5,300,000",841.74,"6,296",Jan-22,Land,78.2,"67,775",999 yrs lease commencing from 1833,07,-
DESKER ROAD CONSERVATION AREA,ROWELL ROAD,Shop House,"3,380,000","1,046.26","3,231",Jan-22,Land,97.2,"34,774",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DUNLOP STREET,Shop House,"3,980,000",945.08,"4,211",Dec-21,Land,87.8,"45,330",Freehold,08,-
KAMPONG GLAM CONSERVATION AREA,HAJI LANE,Shop House,"5,000,000",558.65,"8,950",Dec-21,Land,51.9,"96,339",999 yrs lease commencing from 1828,07,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"5,500,000","1,416.54","3,883",Dec-21,Land,131.6,"41,793",999 yrs lease commencing from 1874,08,-
KAMPONG GLAM CONSERVATION AREA,NORTH BRIDGE ROAD,Shop House,"4,500,000",962.3,"4,676",Dec-21,Land,89.4,"50,336",999 yrs lease commencing from 1833,07,-
N.A.,DUKE'S ROAD\BUKIT TIMAH ROAD,Shop House,"53,900,000","27,522.47","1,958",Dec-21,Strata,"2,556.9","21,080",Freehold,10,-
DESKER ROAD CONSERVATION AREA,DESKER ROAD,Shop House,"4,000,000","1,184.04","3,378",Dec-21,Land,110,"36,364",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,PERAK ROAD,Shop House,"4,650,000","1,402.55","3,315",Dec-21,Land,130.3,"35,687",99 yrs lease commencing from 1994,08,-
DESKER ROAD CONSERVATION AREA,DESKER ROAD,Shop House,"3,800,000","1,055.95","3,599",Dec-21,Land,98.1,"38,736",Freehold,08,-
DESKER ROAD CONSERVATION AREA,DESKER ROAD,Shop House,"3,800,000","1,077.48","3,527",Dec-21,Land,100.1,"37,962",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,NORRIS ROAD,Shop House,"3,500,000",934.32,"3,746",Dec-21,Land,86.8,"40,323",Freehold,08,-
N.A.,RANGOON ROAD,Shop House,"4,000,000","1,463.9","2,732",Nov-21,Strata,136,"29,412",Freehold,08,-
N.A.,LEMBU ROAD,Shop House,"14,000,000","2,556.45","5,476",Nov-21,Land,237.5,"58,947",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,VEERASAMY ROAD,Shop House,"5,810,000","1,950.44","2,979",Nov-21,Land,181.2,"32,064",Freehold,08,-
PETAIN RD/TYRWHITT RD CONSERVATION AREA,TYRWHITT ROAD,Shop House,"6,350,000","1,564.01","4,060",Nov-21,Land,145.3,"43,703",Freehold,08,-
DESKER ROAD CONSERVATION AREA,MAUDE ROAD,Shop House,"6,300,000","1,413.31","4,458",Nov-21,Land,131.3,"47,982",Freehold,08,-
N.A.,SERANGOON ROAD,Shop House,"4,750,000","1,649.04","2,880",Oct-21,Land,153.2,"31,005",Freehold,08,-
DESKER ROAD CONSERVATION AREA,DESKER ROAD,Shop House,"3,130,000","1,173.28","2,668",Oct-21,Land,109,"28,716",Freehold,08,-
N.A.,SYED ALWI ROAD,Shop House,"2,750,000","1,166.82","2,357",Oct-21,Land,108.4,"25,369",99 yrs lease commencing from 1999,08,-
LITTLE INDIA CONSERVATION AREA,SERANGOON ROAD,Shop House,"5,500,000",993.52,"5,536",Oct-21,Land,92.3,"59,588",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DALHOUSIE LANE,Shop House,"2,500,000",891.26,"2,805",Oct-21,Land,82.8,"30,193",99 yrs lease commencing from 1994,08,-
DESKER ROAD CONSERVATION AREA,JALAN BESAR,Shop House,"7,090,000","1,649.04","4,299",Oct-21,Land,153.2,"46,279",999 yrs lease commencing from 1919,08,-
DESKER ROAD CONSERVATION AREA,JALAN BESAR,Shop House,"7,090,000","1,652.27","4,291",Oct-21,Land,153.5,"46,189",999 yrs lease commencing from 1919,08,-
KAMPONG GLAM CONSERVATION AREA,BUSSORAH STREET,Shop House,"2,800,000",755.63,"3,706",Oct-21,Land,70.2,"39,886",99 yrs lease commencing from 2003,07,-
KAMPONG GLAM CONSERVATION AREA,ARAB STREET,Shop House,"4,700,000",741.64,"6,337",Oct-21,Land,68.9,"68,215",999 yrs lease commencing from 1827,07,-
LITTLE INDIA CONSERVATION AREA,CLIVE STREET,Shop House,"3,300,000",707.19,"4,666",Oct-21,Land,65.7,"50,228",Freehold,08,-
KAMPONG GLAM CONSERVATION AREA,BAGHDAD STREET,Shop House,"6,880,000",851.43,"8,081",Oct-21,Land,79.1,"86,979",99 yrs lease commencing from 1995,07,-
LITTLE INDIA CONSERVATION AREA,DUNLOP STREET,Shop House,"3,100,000",816.99,"3,794",Oct-21,Land,75.9,"40,843",999 yrs lease commencing from 1879,08,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"3,675,000",836.36,"4,394",Oct-21,Land,77.7,"47,297",Freehold,08,-
N.A.,KELANTAN ROAD,Shop House,"3,650,000","1,100.08","3,318",Oct-21,Land,102.2,"35,714",Freehold,08,-
N.A.,SERANGOON ROAD,Shop House,"4,450,000","1,638.28","2,716",Sep-21,Land,152.2,"29,238",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DALHOUSIE LANE,Shop House,"4,225,000","1,813.73","2,329",Sep-21,Land,168.5,"25,074",99 yrs lease commencing from 1994,08,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"2,950,000",836.36,"3,527",Sep-21,Land,77.7,"37,967",Freehold,08,-
KAMPONG GLAM CONSERVATION AREA,ARAB STREET/HAJI LANE,Shop House,"6,700,000","1,077.48","6,218",Sep-21,Land,100.1,"66,933",999 yrs lease commencing from 1828,07,-
LITTLE INDIA CONSERVATION AREA,DICKSON ROAD,Shop House,"4,500,000","1,232.48","3,651",Sep-21,Land,114.5,"39,301",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DICKSON ROAD,Shop House,"4,550,000","1,826.65","2,491",Sep-21,Land,169.7,"26,812",999 yrs lease commencing from 1859,08,-
N.A.,BUKIT TIMAH ROAD,Shop House,"5,000,000","1,427.31","3,503",Sep-21,Land,132.6,"37,707",Freehold,09,-
LITTLE INDIA CONSERVATION AREA,UPPER DICKSON ROAD,Shop House,"2,550,000",630.77,"4,043",Sep-21,Land,58.6,"43,515",NA,08,-
N.A.,TYRWHITT ROAD,Shop House,"7,700,000","1,653.35","4,657",Sep-21,Land,153.6,"50,130",Freehold,08,-
KAMPONG GLAM CONSERVATION AREA,JALAN PISANG,Shop House,"3,800,000",814.83,"4,664",Aug-21,Land,75.7,"50,198",Freehold,07,-
PETAIN RD/TYRWHITT RD CONSERVATION AREA,TYRWHITT ROAD,Shop House,"7,500,000","3,279.79","2,287",Aug-21,Land,304.7,"24,614",Freehold,08,-
DESKER ROAD CONSERVATION AREA,ROWELL ROAD,Shop House,"3,200,000","1,103.31","2,900",Aug-21,Land,102.5,"31,220",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,SERANGOON ROAD,Shop House,"6,700,000","1,109.77","6,037",Aug-21,Land,103.1,"64,985",Freehold,08,-
N.A.,SOPHIA ROAD,Shop House,"3,400,000",832.06,"4,086",Aug-21,Land,77.3,"43,984",Freehold,09,-
LITTLE INDIA CONSERVATION AREA,SERANGOON ROAD,Shop House,"6,800,000","1,009.66","6,735",Aug-21,Land,93.8,"72,495",99 yrs lease commencing from 1995,08,-
N.A.,ROBERTS LANE,Shop House,"3,200,000","1,103.31","2,900",Aug-21,Land,102.5,"31,220",Freehold,08,-
N.A.,SYED ALWI ROAD,Shop House,"4,800,000","1,281.99","3,744",Aug-21,Land,119.1,"40,302",Freehold,08,-
N.A.,RACE COURSE ROAD,Shop House,"3,500,000","1,227.1","2,852",Jul-21,Land,114,"30,702",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DICKSON ROAD,Shop House,"3,500,000","1,341.19","2,610",Jul-21,Land,124.6,"28,090",999 yrs lease commencing from 1859,08,-
N.A.,CAVAN ROAD,Shop House,"7,200,000","1,959.05","3,675",Jul-21,Land,182,"39,560",Freehold,08,-
N.A.,SERANGOON ROAD,Shop House,"4,100,000","1,496.2","2,740",Jul-21,Land,139,"29,496",Freehold,08,-
LITTLE INDIA CONSERVATION AREA,DUNLOP STREET,Shop House,"7,600,000","2,686.69","2,829",Jul-21,Land,249.6,"30,449",999 yrs lease commencing from 1876,08,-
